0 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Graph@1da51a35 created.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #0#2 creation (Pod #2 Agg #1 -> Pod #2 Edge #0) in Graph@134593bf triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #0#3 creation (Pod #2 Agg #1 -> Pod #2 Edge #0) in Graph@134593bf triggered.
83 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Agg #1->Pod #2 Edge #0 (NetworkNode@58d75e99 -> NetworkNode@6cd28fa7 - PriorityScheduler@1040be71 - 4 queues) creation in Network@4bb4de6a triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Agg #1 creation (Pod #2 Edge #1 -> Pod #2 Agg #1) in Graph@1da51a35 triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Agg #1#0 creation (Pod #2 Edge #1 -> Pod #2 Agg #1) in Graph@134593bf triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Agg #1#1 creation (Pod #2 Edge #1 -> Pod #2 Agg #1) in Graph@134593bf triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Agg #1#2 creation (Pod #2 Edge #1 -> Pod #2 Agg #1) in Graph@134593bf triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Agg #1#3 creation (Pod #2 Edge #1 -> Pod #2 Agg #1) in Graph@134593bf triggered.
83 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Edge #1->Pod #2 Agg #1 (NetworkNode@7c24b813 -> NetworkNode@58d75e99 - PriorityScheduler@4f32a3ad - 4 queues) creation in Network@4bb4de6a triggered.
83 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #1 creation (Pod #2 Agg #1 -> Pod #2 Edge #1) in Graph@1da51a35 triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #1#0 creation (Pod #2 Agg #1 -> Pod #2 Edge #1) in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #1#1 creation (Pod #2 Agg #1 -> Pod #2 Edge #1) in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #1#2 creation (Pod #2 Agg #1 -> Pod #2 Edge #1) in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Agg #1->Pod #2 Edge #1#3 creation (Pod #2 Agg #1 -> Pod #2 Edge #1) in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Agg #1->Pod #2 Edge #1 (NetworkNode@58d75e99 -> NetworkNode@7c24b813 - PriorityScheduler@5f8e8a9d - 4 queues) creation in Network@4bb4de6a triggered.
84 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #0 creation in Network@4bb4de6a triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #0:eth0 creation in Graph@1da51a35 triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #0:eth0 creation in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@5fb759d6 creation in Network@4bb4de6a triggered.
84 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Addition of NetworkInterface@15888343 (NetworkNode@5fb759d6) to Pod #2 Server #0 triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #0:eth0 creation (Pod #2 Edge #0 -> Pod #2 Server #0:eth0) in Graph@1da51a35 triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #0:eth0#0 creation (Pod #2 Edge #0 -> Pod #2 Server #0:eth0) in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #0:eth0#1 creation (Pod #2 Edge #0 -> Pod #2 Server #0:eth0) in Graph@134593bf triggered.
84 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #0:eth0#2 creation (Pod #2 Edge #0 -> Pod #2 Server #0:eth0) in Graph@134593bf triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #0:eth0#3 creation (Pod #2 Edge #0 -> Pod #2 Server #0:eth0) in Graph@134593bf triggered.
85 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Edge #0->Pod #2 Server #0:eth0 (NetworkNode@6cd28fa7 -> NetworkNode@5fb759d6 - PriorityScheduler@333d4a8c - 4 queues) creation in Network@4bb4de6a triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #0:eth0->Pod #2 Edge #0 creation (Pod #2 Server #0:eth0 -> Pod #2 Edge #0) in Graph@1da51a35 triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #0:eth0->Pod #2 Edge #0#0 creation (Pod #2 Server #0:eth0 -> Pod #2 Edge #0) in Graph@134593bf triggered.
85 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #0:eth0->Pod #2 Edge #0 (NetworkNode@5fb759d6 -> NetworkNode@6cd28fa7 - PriorityScheduler@34bde49d - 1 queues) creation in Network@4bb4de6a triggered.
85 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #1 creation in Network@4bb4de6a triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #1:eth0 creation in Graph@1da51a35 triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #1:eth0 creation in Graph@134593bf triggered.
85 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@29d80d2b creation in Network@4bb4de6a triggered.
85 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Addition of NetworkInterface@47caedad (NetworkNode@29d80d2b) to Pod #2 Server #1 triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #1:eth0 creation (Pod #2 Edge #0 -> Pod #2 Server #1:eth0) in Graph@1da51a35 triggered.
85 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #1:eth0#0 creation (Pod #2 Edge #0 -> Pod #2 Server #1:eth0) in Graph@134593bf triggered.
94 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #1:eth0#1 creation (Pod #2 Edge #0 -> Pod #2 Server #1:eth0) in Graph@134593bf triggered.
94 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #1:eth0#2 creation (Pod #2 Edge #0 -> Pod #2 Server #1:eth0) in Graph@134593bf triggered.
94 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #0->Pod #2 Server #1:eth0#3 creation (Pod #2 Edge #0 -> Pod #2 Server #1:eth0) in Graph@134593bf triggered.
94 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Edge #0->Pod #2 Server #1:eth0 (NetworkNode@6cd28fa7 -> NetworkNode@29d80d2b - PriorityScheduler@126253fd - 4 queues) creation in Network@4bb4de6a triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #1:eth0->Pod #2 Edge #0 creation (Pod #2 Server #1:eth0 -> Pod #2 Edge #0) in Graph@1da51a35 triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #1:eth0->Pod #2 Edge #0#0 creation (Pod #2 Server #1:eth0 -> Pod #2 Edge #0) in Graph@134593bf triggered.
95 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #1:eth0->Pod #2 Edge #0 (NetworkNode@29d80d2b -> NetworkNode@6cd28fa7 - PriorityScheduler@5dafbe45 - 1 queues) creation in Network@4bb4de6a triggered.
95 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #2 creation in Network@4bb4de6a triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #2:eth0 creation in Graph@1da51a35 triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #2:eth0 creation in Graph@134593bf triggered.
95 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@41330d4f creation in Network@4bb4de6a triggered.
95 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Addition of NetworkInterface@1e4f4a5c (NetworkNode@41330d4f) to Pod #2 Server #2 triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #2:eth0 creation (Pod #2 Edge #1 -> Pod #2 Server #2:eth0) in Graph@1da51a35 triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #2:eth0#0 creation (Pod #2 Edge #1 -> Pod #2 Server #2:eth0) in Graph@134593bf triggered.
95 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #2:eth0#1 creation (Pod #2 Edge #1 -> Pod #2 Server #2:eth0) in Graph@134593bf triggered.
96 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #2:eth0#2 creation (Pod #2 Edge #1 -> Pod #2 Server #2:eth0) in Graph@134593bf triggered.
96 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #2:eth0#3 creation (Pod #2 Edge #1 -> Pod #2 Server #2:eth0) in Graph@134593bf triggered.
96 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Edge #1->Pod #2 Server #2:eth0 (NetworkNode@7c24b813 -> NetworkNode@41330d4f - PriorityScheduler@660acfb - 4 queues) creation in Network@4bb4de6a triggered.
96 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #2:eth0->Pod #2 Edge #1 creation (Pod #2 Server #2:eth0 -> Pod #2 Edge #1) in Graph@1da51a35 triggered.
96 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #2:eth0->Pod #2 Edge #1#0 creation (Pod #2 Server #2:eth0 -> Pod #2 Edge #1) in Graph@134593bf triggered.
96 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #2:eth0->Pod #2 Edge #1 (NetworkNode@41330d4f -> NetworkNode@7c24b813 - PriorityScheduler@311bf055 - 1 queues) creation in Network@4bb4de6a triggered.
96 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #3 creation in Network@4bb4de6a triggered.
96 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #3:eth0 creation in Graph@1da51a35 triggered.
96 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #3:eth0 creation in Graph@134593bf triggered.
96 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@7098b907 creation in Network@4bb4de6a triggered.
96 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Addition of NetworkInterface@3b6d844d (NetworkNode@7098b907) to Pod #2 Server #3 triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #3:eth0 creation (Pod #2 Edge #1 -> Pod #2 Server #3:eth0) in Graph@1da51a35 triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #3:eth0#0 creation (Pod #2 Edge #1 -> Pod #2 Server #3:eth0) in Graph@134593bf triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #3:eth0#1 creation (Pod #2 Edge #1 -> Pod #2 Server #3:eth0) in Graph@134593bf triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #3:eth0#2 creation (Pod #2 Edge #1 -> Pod #2 Server #3:eth0) in Graph@134593bf triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Edge #1->Pod #2 Server #3:eth0#3 creation (Pod #2 Edge #1 -> Pod #2 Server #3:eth0) in Graph@134593bf triggered.
97 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Edge #1->Pod #2 Server #3:eth0 (NetworkNode@7c24b813 -> NetworkNode@7098b907 - PriorityScheduler@461ad730 - 4 queues) creation in Network@4bb4de6a triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #3:eth0->Pod #2 Edge #1 creation (Pod #2 Server #3:eth0 -> Pod #2 Edge #1) in Graph@1da51a35 triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #2 Server #3:eth0->Pod #2 Edge #1#0 creation (Pod #2 Server #3:eth0 -> Pod #2 Edge #1) in Graph@134593bf triggered.
97 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #2 Server #3:eth0->Pod #2 Edge #1 (NetworkNode@7098b907 -> NetworkNode@7c24b813 - PriorityScheduler@4b8729ff - 1 queues) creation in Network@4bb4de6a triggered.
97 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0 creation in Graph@1da51a35 triggered.
98 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0 creation in Graph@134593bf triggered.
98 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@68746f22 creation in Network@4bb4de6a triggered.
98 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0 creation in Graph@1da51a35 triggered.
99 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0 creation in Graph@134593bf triggered.
100 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@2eea88a1 creation in Network@4bb4de6a triggered.
100 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1 creation in Graph@1da51a35 triggered.
100 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1 creation in Graph@134593bf triggered.
100 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@18317edc creation in Network@4bb4de6a triggered.
100 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1 creation in Graph@1da51a35 triggered.
100 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1 creation in Graph@134593bf triggered.
101 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - NetworkNode@4149c063 creation in Network@4bb4de6a triggered.
101 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #0->Pod #3 Agg #0 creation (Core #0 -> Pod #3 Agg #0) in Graph@1da51a35 triggered.
101 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #0->Pod #3 Agg #0#0 creation (Core #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
101 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #0->Pod #3 Agg #0#1 creation (Core #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
101 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #0->Pod #3 Agg #0#2 creation (Core #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
101 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #0->Pod #3 Agg #0#3 creation (Core #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
101 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Core #0->Pod #3 Agg #0 (NetworkNode@15bfd87 -> NetworkNode@2eea88a1 - PriorityScheduler@4c2bb6e0 - 4 queues) creation in Network@4bb4de6a triggered.
102 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #0 creation (Pod #3 Agg #0 -> Core #0) in Graph@1da51a35 triggered.
102 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #0#0 creation (Pod #3 Agg #0 -> Core #0) in Graph@134593bf triggered.
102 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #0#1 creation (Pod #3 Agg #0 -> Core #0) in Graph@134593bf triggered.
102 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #0#2 creation (Pod #3 Agg #0 -> Core #0) in Graph@134593bf triggered.
102 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #0#3 creation (Pod #3 Agg #0 -> Core #0) in Graph@134593bf triggered.
102 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Agg #0->Core #0 (NetworkNode@2eea88a1 -> NetworkNode@15bfd87 - PriorityScheduler@70e38ce1 - 4 queues) creation in Network@4bb4de6a triggered.
102 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #1->Pod #3 Agg #0 creation (Core #1 -> Pod #3 Agg #0) in Graph@1da51a35 triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #1->Pod #3 Agg #0#0 creation (Core #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #1->Pod #3 Agg #0#1 creation (Core #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #1->Pod #3 Agg #0#2 creation (Core #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #1->Pod #3 Agg #0#3 creation (Core #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Core #1->Pod #3 Agg #0 (NetworkNode@43d7741f -> NetworkNode@2eea88a1 - PriorityScheduler@6b0d80ed - 4 queues) creation in Network@4bb4de6a triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #1 creation (Pod #3 Agg #0 -> Core #1) in Graph@1da51a35 triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #1#0 creation (Pod #3 Agg #0 -> Core #1) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #1#1 creation (Pod #3 Agg #0 -> Core #1) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #1#2 creation (Pod #3 Agg #0 -> Core #1) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Core #1#3 creation (Pod #3 Agg #0 -> Core #1) in Graph@134593bf triggered.
103 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Agg #0->Core #1 (NetworkNode@2eea88a1 -> NetworkNode@43d7741f - PriorityScheduler@4bbf6d0e - 4 queues) creation in Network@4bb4de6a triggered.
105 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0->Pod #3 Agg #0 creation (Pod #3 Edge #0 -> Pod #3 Agg #0) in Graph@1da51a35 triggered.
105 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0->Pod #3 Agg #0#0 creation (Pod #3 Edge #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
105 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0->Pod #3 Agg #0#1 creation (Pod #3 Edge #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
105 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0->Pod #3 Agg #0#2 creation (Pod #3 Edge #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
105 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #0->Pod #3 Agg #0#3 creation (Pod #3 Edge #0 -> Pod #3 Agg #0) in Graph@134593bf triggered.
105 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Edge #0->Pod #3 Agg #0 (NetworkNode@68746f22 -> NetworkNode@2eea88a1 - PriorityScheduler@39b43d60 - 4 queues) creation in Network@4bb4de6a triggered.
105 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #0 creation (Pod #3 Agg #0 -> Pod #3 Edge #0) in Graph@1da51a35 triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #0#0 creation (Pod #3 Agg #0 -> Pod #3 Edge #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #0#1 creation (Pod #3 Agg #0 -> Pod #3 Edge #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #0#2 creation (Pod #3 Agg #0 -> Pod #3 Edge #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #0#3 creation (Pod #3 Agg #0 -> Pod #3 Edge #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Agg #0->Pod #3 Edge #0 (NetworkNode@2eea88a1 -> NetworkNode@68746f22 - PriorityScheduler@723e88f9 - 4 queues) creation in Network@4bb4de6a triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1->Pod #3 Agg #0 creation (Pod #3 Edge #1 -> Pod #3 Agg #0) in Graph@1da51a35 triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1->Pod #3 Agg #0#0 creation (Pod #3 Edge #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1->Pod #3 Agg #0#1 creation (Pod #3 Edge #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1->Pod #3 Agg #0#2 creation (Pod #3 Edge #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Edge #1->Pod #3 Agg #0#3 creation (Pod #3 Edge #1 -> Pod #3 Agg #0) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Edge #1->Pod #3 Agg #0 (NetworkNode@18317edc -> NetworkNode@2eea88a1 - PriorityScheduler@1cd629b3 - 4 queues) creation in Network@4bb4de6a triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #1 creation (Pod #3 Agg #0 -> Pod #3 Edge #1) in Graph@1da51a35 triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #1#0 creation (Pod #3 Agg #0 -> Pod #3 Edge #1) in Graph@134593bf triggered.
106 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #1#1 creation (Pod #3 Agg #0 -> Pod #3 Edge #1) in Graph@134593bf triggered.
107 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #1#2 creation (Pod #3 Agg #0 -> Pod #3 Edge #1) in Graph@134593bf triggered.
107 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #0->Pod #3 Edge #1#3 creation (Pod #3 Agg #0 -> Pod #3 Edge #1) in Graph@134593bf triggered.
107 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Agg #0->Pod #3 Edge #1 (NetworkNode@2eea88a1 -> NetworkNode@18317edc - PriorityScheduler@1c39680d - 4 queues) creation in Network@4bb4de6a triggered.
107 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #2->Pod #3 Agg #1 creation (Core #2 -> Pod #3 Agg #1) in Graph@1da51a35 triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #2->Pod #3 Agg #1#0 creation (Core #2 -> Pod #3 Agg #1) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #2->Pod #3 Agg #1#1 creation (Core #2 -> Pod #3 Agg #1) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #2->Pod #3 Agg #1#2 creation (Core #2 -> Pod #3 Agg #1) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Core #2->Pod #3 Agg #1#3 creation (Core #2 -> Pod #3 Agg #1) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Core #2->Pod #3 Agg #1 (NetworkNode@1e4a7dd4 -> NetworkNode@4149c063 - PriorityScheduler@797b0699 - 4 queues) creation in Network@4bb4de6a triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1->Core #2 creation (Pod #3 Agg #1 -> Core #2) in Graph@1da51a35 triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1->Core #2#0 creation (Pod #3 Agg #1 -> Core #2) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1->Core #2#1 creation (Pod #3 Agg #1 -> Core #2) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1->Core #2#2 creation (Pod #3 Agg #1 -> Core #2) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.graph.GraphSystem  - Pod #3 Agg #1->Core #2#3 creation (Pod #3 Agg #1 -> Core #2) in Graph@134593bf triggered.
112 [main] INFO de.tum.ei.lkn.eces.network.NetworkingSystem  - Pod #3 Agg #1->Core #2 (NetworkNode@4149c063 -> NetworkNode@1e4a7dd4 - PriorityScheduler@6e01f9b0 - 4 queues) creation in Network@4bb4de6a triggered.
